https://www.nbcnews.com/feature/college-game-plan/verb-aims-change-morning-pick-me-caffeinated-energy-bars-n790681,74954,85,text/html
https://www.nbcnews.com/slideshow/indigenous-waiapi-tribe-resist-big-business-maintain-way-life-n814561,103818,46,text/html
https://www.nbcnews.com/mach/space/newfound-alien-planet-hotter-our-sun-n768701,140304,46,text/html
https://www.nbcnews.com/news/us-news/six-experts-resign-president-s-hiv-aids-advisory-panel-protest-n773821,66095,78,text/html
https://www.nbcnews.com/storyline/hurricane-irma/hurricane-irma-cranes-collapse-downtown-miami-n800106,75304,89,text/html
https://www.nbcnews.com/storyline/2018-state-of-the-union-address/amp/johnson-obama-compare-former-presidents-first-sotu-addresses-n842261,32818,19,text/html
https://www.nbcnews.com/video/sounds-of-battle-as-isis-fighters-seize-targets-in-kirkuk-790691395756,323750,142,text/html
https://www.nbcnews.com/nightly-news/video/6-simple-ways-to-improve-your-public-speaking-skills-995753027654,367264,166,text/html
https://www.nbcnews.com/widget/video-embed/326910019954,17743,3,text/html
https://www.nbcnews.com/storyline/2016-election-day/amp/first-illinois-elects-asian-americans-federal-state-county-levels-n681491,35530,24,text/html
https://www.nbcnews.com/storyline/the-big-questions/amp/here-s-why-nasa-wants-send-submarine-titan-n720176,46612,24,text/html
https://www.nbcnews.com/news/amp/ncna819666,61988,58,text/html
https://www.nbcnews.com/news/world/u-s-says-it-killed-dozens-isis-fighters-two-yemen-n811316,65145,83,text/html
https://www.nbcnews.com/storyline/democrats-vs-trump/amp/democrats-stumble-abortion-rift-n756561,44087,27,text/html
https://www.nbcnews.com/storyline/las-vegas-shooting/atf-unlikely-crack-down-rapid-fire-bump-stocks-n808441,77202,84,text/html
https://www.nbcnews.com/storyline/winter-olympics-2018/amp/how-watch-2018-winter-olympics-n843471,38659,20,text/html
https://www.nbcnews.com/storyline/hacking-in-america/amp/2017-year-smart-home-so-what-s-stopping-you-n703541,38238,20,text/html
https://www.nbcnews.com/better/better/facebook-exec-sheryl-sandberg-marry-nerds-n759556,54589,32,text/html
https://www.nbcnews.com/storyline/las-vegas-shooting/arizona-man-who-sold-ammo-las-vegas-shooter-stephen-paddock-n844371,84386,81,text/html
https://www.nbcnews.com/storyline/isis-uncovered/details-revealed-chilling-plot-execute-anti-isis-activists-turkey-n455416,79670,84,text/html
https://www.nbcnews.com/storyline/paris-terror-attacks/amp/family-american-killed-paris-attacks-sues-twitter-facebook-google-n593351,36629,19,text/html
https://www.nbcnews.com/politics/donald-trump/trump-s-gripes-against-mccabe-included-wife-s-politics-comey-n842161,89453,85,text/html
https://www.nbcnews.com/news/us-news/amp/larry-nassar-s-victims-now-focused-msu-usa-gymnastics-n844871,43373,29,text/html
https://www.nbcnews.com/business/velshi-ruhle/amp/raising-minimum-wage-n782121,31512,21,text/html
https://www.nbcnews.com/better/amp/ncna816991,71928,54,text/html
https://www.nbcnews.com/better/amp/ncna802341,74595,43,text/html
https://www.nbcnews.com/widget/video-embed/834298947860,18888,3,text/html
https://www.nbcnews.com/news/us-news/trump-threatens-totally-destroy-north-korea-first-u-n-speech-n802596,96948,98,text/html
https://www.nbcnews.com/storyline/hurricane-harvey/hurricane-harvey-houston-imposes-overnight-curfew-fight-looting-break-ins-n797286,76388,87,text/html
https://www.nbcnews.com/storyline/robert-durst/durst-n326476,69690,84,text/html
https://www.nbcnews.com/business/consumer/prescription-price-crisis-28-million-americans-see-spike-drug-prices-n770291,76213,82,text/html
https://www.nbcnews.com/storyline/sexual-misconduct/ex-wife-rob-porter-pushes-back-against-donald-trump-s-n846956,83745,84,text/html
https://www.nbcnews.com/better/amp/ncna839601,63791,47,text/html
https://www.nbcnews.com/widget/video-embed/905685571702,19656,3,text/html
https://www.nbcnews.com/widget/video-embed/1037438531792,18363,3,text/html
https://www.nbcnews.com/news/amp/ncna581701,58110,58,text/html
https://www.nbcnews.com/storyline/amtrak-crash/amtrak-train-strewn-across-tracks-after-fatal-crash-n358401,47911,69,text/html
https://www.nbcnews.com/better/health/how-changing-your-lifestyle-changes-people-around-you-ncna814936,175216,41,text/html
https://www.nbcnews.com/news/us-news/amp/google-facebook-twitter-russia-timeline-16-election-n816036,32597,23,text/html
https://www.nbcnews.com/video/meet-the-latino-chef-who-conquered-the-culinary-scene-on-his-terms-1012472387860,325158,142,text/html
https://www.nbcnews.com/widget/video-embed/712863811614,18388,3,text/html
https://www.nbcnews.com/storyline/san-bernardino-shooting/amp/new-report-details-frantic-search-after-san-bernardino-shooting-n645951,44141,20,text/html
https://www.nbcnews.com/news/us-news/amp/judge-throws-out-kesha-s-sex-assault-claims-against-producer-n552026,37345,25,text/html
https://www.nbcnews.com/storyline/christie-bridge-scandal/christie-bridge-ally-under-scrutiny-again-report-n17626,61019,76,text/html
https://www.nbcnews.com/widget/video-embed/1127779907934,18592,3,text/html
https://www.nbcnews.com/news/us-news/sarah-palin-sues-new-york-times-over-editorial-linking-her-n777421,67890,87,text/html
https://www.nbcnews.com/storyline/texas-church-shooting/amp/fact-check-no-more-guns-won-t-prevent-mass-shootings-n818126,40461,25,text/html
https://www.nbcnews.com/video/how-to-build-an-altar-for-dia-de-los-muertos-556276803764,323490,142,text/html
https://www.nbcnews.com/news/asian-america/new-hampshire-indonesian-christians-caught-trump-immigration-crackdown-n811151,71636,35,text/html
https://www.nbcnews.com/storyline/dallas-police-ambush/dallas-survivor-recounts-harrowing-scene-any-mother-would-have-did-n606796,84857,88,text/html
https://www.nbcnews.com/business/velshi-ruhle/raising-minimum-wage-n782121,66433,78,text/html
https://www.nbcnews.com/storyline/christie-bridge-scandal/manhattan-da-sends-out-subpoenas-port-projects-n79016,62448,78,text/html
https://www.nbcnews.com/mach/video/astronomers-just-made-a-once-in-a-lifetime-discovery-about-merging-neutron-stars-1074240067693,346762,41,text/html
https://www.nbcnews.com/widget/video-embed/1141178947789,18568,3,text/html
https://www.nbcnews.com/feature/cold-case-spotlight/amp/mom-refuses-stop-searching-two-years-after-son-shannon-house-n810751,37687,17,text/html
https://www.nbcnews.com/widget/video-embed/1054673987994,18864,3,text/html
https://www.nbcnews.com/news/us-news/man-charged-drunken-driving-crash-killed-colts-linebacker-edwin-jackson-n845521,75641,82,text/html
https://www.nbcnews.com/widget/video-embed/1020253763505,19187,3,text/html
https://www.nbcnews.com/widget/video-embed/1147478083914,18454,3,text/html
https://www.nbcnews.com/better/amp/ncna742131,61255,42,text/html
https://www.nbcnews.com/storyline/the-big-questions/amp/are-aliens-already-chuck-berry-fans-n736901,43610,30,text/html
https://www.nbcnews.com/business/autos/amp/new-year-new-ride-15-new-cars-put-spin-your-n833416,44824,22,text/html
https://www.nbcnews.com/storyline/dallas-police-ambush/dallas-police-ambush-victim-brent-thompson-served-admirably-n605756,101086,116,text/html
https://www.nbcnews.com/politics/politics-news/schumer-s-rare-double-buckle-infuriates-democrats-n839946,94732,88,text/html
https://www.nbcnews.com/news/us-news/amp/supreme-court-take-privacy-cell-phone-tracking-n768291,37118,26,text/html
https://www.nbcnews.com/widget/video-embed/951433283665,18274,3,text/html
https://www.nbcnews.com/news/amp/ncna843361,61812,61,text/html
https://www.nbcnews.com/better/video/how-to-open-a-bottle-of-wine-without-a-bottle-opener-1163223619566,223054,40,text/html
https://www.nbcnews.com/storyline/las-vegas-shooting/endangered-house-republican-introduces-bill-ban-rapid-fire-bump-stocks-n809476,75246,85,text/html
https://www.nbcnews.com/storyline/zika-virus-outbreak/single-mutation-may-have-turned-zika-killer-n805611,71607,87,text/html
https://www.nbcnews.com/politics/politics-news/key-features-republicans-final-tax-bill-n830346,77962,83,text/html
https://www.nbcnews.com/news/latino/golden-touch-romeo-santos-talks-world-tour-metoo-song-makes-n848451,66339,42,text/html
https://www.nbcnews.com/widget/video-embed/1111270979803,18498,3,text/html
https://www.nbcnews.com/widget/video-embed/1005749315801,18235,3,text/html
https://www.nbcnews.com/politics/congress/pelosi-strikes-back-i-think-i-m-worth-trouble-n775521,71129,80,text/html
https://www.nbcnews.com/nightly-news/video/dhs-cybersecurity-head-no-doubt-russians-penetrated-voter-registration-systems-1156224579945,371862,165,text/html
https://www.nbcnews.com/news/amp/ncna830066,71241,59,text/html
https://www.nbcnews.com/feature/college-game-plan/williams-student-reveals-what-he-learned-applying-college-his-own-n741071,73924,82,text/html
https://www.nbcnews.com/news/amp/ncna843371,57080,59,text/html
https://www.nbcnews.com/widget/video-embed/491036739616,18454,3,text/html
https://www.nbcnews.com/pop-culture/awards/three-billboards-biggest-winner-female-flavored-sag-awards-n839731,116961,37,text/html
https://www.nbcnews.com/news/world/un-approves-watered-down-new-sanctions-against-north-korea-n800511,91080,88,text/html
https://www.nbcnews.com/storyline/democrats-vs-trump/amp/democrat-unveils-then-shelves-articles-impeachment-against-trump-n809876,36657,19,text/html
https://www.nbcnews.com/storyline/2018-state-of-the-union-address/amp/state-donald-trump-he-thinks-it-couldn-t-be-better-n842501,41543,21,text/html
https://www.nbcnews.com/video/times-square-new-year-s-eve-security-plans-outlined-by-nypd-1125440067987,324993,142,text/html
https://www.nbcnews.com/widget/video-embed/1158923331590,18354,3,text/html
https://www.nbcnews.com/politics/national-security/amp/trump-national-security-strategy-emphasizes-strength-home-n830846,41745,25,text/html
https://www.nbcnews.com/storyline/isis-uncovered/isis-fighter-denis-cuspert-aka-deso-dogg-killed-pentagon-n454341,84290,91,text/html
https://www.nbcnews.com/widget/video-embed/1131048003932,18709,3,text/html
https://www.nbcnews.com/tech/social-media,111367,126,text/html
https://www.nbcnews.com/news/amp/ncna817036,78220,63,text/html
https://www.nbcnews.com/widget/video-embed/404130371654,17575,3,text/html
https://www.nbcnews.com/storyline/super-bowl/amp/faa-drones-flown-around-super-bowl-could-face-deadly-force-n510606,34577,19,text/html
https://www.nbcnews.com/widget/video-embed/566102083520,21705,3,text/html
https://www.nbcnews.com/storyline/christie-bridge-scandal/nj-storm-recovery-chief-hoboken-was-treated-everyone-else-n13341,70556,79,text/html
https://www.nbcnews.com/better/amp/ncna755466,58904,39,text/html
https://www.nbcnews.com/news/us-news/judge-lets-white-alabama-town-secede-school-district-despite-race-n752581,78041,85,text/html
https://www.nbcnews.com/video/graham-suspicious-of-gop-senators-being-bought-off-over-health-bill-977000515729,325378,142,text/html
https://www.nbcnews.com/widget/video-embed/725450819975,18473,3,text/html
https://www.nbcnews.com/storyline/sexual-misconduct/meryl-streep-responds-rose-mcgowan-says-she-wasn-t-deliberately-n831031,76836,85,text/html
https://www.nbcnews.com/widget/video-embed/794853443909,18118,3,text/html
https://www.nbcnews.com/video/isis-emails-and-locker-room-talk-testy-exchanges-in-the-second-presidential-debate-782538819763,325006,142,text/html
https://www.nbcnews.com/storyline/meet-the-press-70-years/amp/meet-press-launches-new-film-festival-afi-n788326,34151,20,text/html
https://www.nbcnews.com/nightly-news/video/cvs-pharmacy-to-limit-opioid-prescriptions-1052162115741,368330,165,text/html
https://www.nbcnews.com/politics/donald-trump/trump-will-be-first-potus-not-attend-white-house-correspondents-n725661,84083,91,text/html
https://www.nbcnews.com/news/amp/ncna772431,62570,65,text/html
https://www.nbcnews.com/better/amp/ncna801081,67654,50,text/html
https://www.nbcnews.com/nightly-news/video/dallas-gunman-s-parents-he-changed-after-u-s-army-discharge-723029571805,368103,169,text/html
https://www.nbcnews.com/news/amp/ncna831331,61376,59,text/html
https://www.nbcnews.com/video/queen-elizabeth-and-prince-philip-a-70-year-love-story-1099917891745,324421,142,text/html
https://www.nbcnews.com/news/world/van-hits-pedestrians-barcelona-n793506,90106,109,text/html
https://www.nbcnews.com/news/amp/ncna784416,54192,56,text/html
https://www.nbcnews.com/megyn-kelly/video/the-meeting-the-latest-in-the-trump-russia-saga-1001307203587,151586,109,text/html
https://www.nbcnews.com/widget/video-embed/825842755872,17938,3,text/html
https://www.nbcnews.com/widget/video-embed/1106693699757,18115,3,text/html
https://www.nbcnews.com/politics/politics-news/amp/neil-gorsuch-trump-s-own-supreme-court-pick-calls-president-n718566,48978,31,text/html
https://www.nbcnews.com/widget/video-embed/1085556291903,18035,3,text/html
https://www.nbcnews.com/feature/cold-case-spotlight/new-information-leads-indictment-1992-murder-case-n841056,63731,77,text/html
https://www.nbcnews.com/storyline/sexual-misconduct/ruth-bader-ginsburg-says-metoo-has-staying-power-can-withstand-n847071,75317,85,text/html
https://www.nbcnews.com/politics/white-house/amp/trump-speaks-against-domestic-violence-doesn-t-mention-porter-accusers-n848071,36385,24,text/html
https://www.nbcnews.com/storyline/2018-state-of-the-union-address/ruth-bader-ginsburg-skipping-trump-s-state-union-address-n842566,78762,93,text/html
https://www.nbcnews.com/storyline/missing-nigeria-schoolgirls/amp/freed-nigerian-women-tell-boko-haram-horror-n352866,37569,18,text/html
https://www.nbcnews.com/storyline/winter-olympics-2018/court-rejects-appeals-47-russians-banned-olympics-n846181,74533,81,text/html
https://www.nbcnews.com/storyline/texas-church-shooting/who-devin-kelley-alleged-texas-church-shooter-n817806,104191,97,text/html
https://www.nbcnews.com/mach/science/mystery-weird-oumuamua-space-object-may-have-been-solved-ncna831131,65413,41,text/html
https://www.nbcnews.com/better/amp/ncna766166,63838,48,text/html
https://www.nbcnews.com/storyline/amtrak-crash/philadelphia-train-crash-ntsb-meeting-engineer-amtrak-derailment-n359666,69121,81,text/html
https://www.nbcnews.com/widget/video-embed/1164164163998,18561,3,text/html
https://www.nbcnews.com/politics/meet-the-voters,98467,117,text/html
https://www.nbcnews.com/storyline/paris-terror-attacks/amp/lawmakers-blast-syrian-refugee-resettlement-program-n466341,39508,22,text/html
https://www.nbcnews.com/storyline/democrats-vs-trump/mexico-s-hillary-clinton-rips-trump-over-useless-wall-n751666,70423,86,text/html
https://www.nbcnews.com/widget/video-embed/1052148291533,18759,3,text/html
https://www.nbcnews.com/health/health-news/role-models-parents-glued-screens-9-hours-day-n692541,64895,35,text/html
https://www.nbcnews.com/widget/video-embed/628058691664,18733,3,text/html
https://www.nbcnews.com/politics/white-house/trump-tower-meeting-may-have-been-unpatriotic-it-wasn-t-n834571,74558,84,text/html
https://www.nbcnews.com/think/amp/ncna842381,54041,34,text/html
https://www.nbcnews.com/better/amp/ncna730196,56556,33,text/html
https://www.nbcnews.com/mach/science/best-lifestyle-choice-saving-planet-just-might-surprise-you-ncna804936,111080,35,text/html
https://www.nbcnews.com/widget/video-embed/330040387597,21085,3,text/html
https://www.nbcnews.com/news/amp/ncna830011,67253,63,text/html
https://www.nbcnews.com/widget/video-embed/580612163524,18924,3,text/html
https://www.nbcnews.com/widget/video-embed/1157674051675,18484,3,text/html
https://www.nbcnews.com/storyline/russian-plane-crashes-in-the-sinai/russia-plane-crash-debris-found-egypt-s-sinai-desert-n455126,49316,69,text/html
https://www.nbcnews.com/politics/congress/amp/inside-gop-tax-bill-winners-losers-n817111,46667,22,text/html
https://www.nbcnews.com/widget/video-embed/535993923834,17994,3,text/html
https://www.nbcnews.com/widget/video-embed/384633411916,17811,3,text/html
https://www.nbcnews.com/feature/nbc-out/outfront-lgbtq-activist-fights-end-conversion-therapy-n708816,52683,35,text/html
https://www.nbcnews.com/video/drone-video-captures-scale-of-wildfire-devastation-1069662787527,323672,142,text/html
https://www.nbcnews.com/politics/politics-news/amp/gop-sen-lankford-open-stronger-gun-background-checks-n849176,41642,24,text/html
https://www.nbcnews.com/news/us-news/assault-weapons-not-protected-second-amendment-federal-appeals-court-rules-n724106,75865,81,text/html
https://www.nbcnews.com/storyline/2016-election-day/amp/conflicting-numbers-one-clear-conclusion-clinton-ahead-n673991,36052,28,text/html
https://www.nbcnews.com/widget/video-embed/1061162051769,18361,3,text/html
https://www.nbcnews.com/nightly-news/video/facebook-is-election-crime-scene-former-tech-exec-says-1138161219503,372067,165,text/html
https://www.nbcnews.com/mach/video/consider-the-wishbone-from-dinosaur-holdover-to-thanksgiving-leftover-1101723203670,346382,41,text/html
https://www.nbcnews.com/widget/video-embed/1162385987811,18429,3,text/html
https://www.nbcnews.com/widget/video-embed/948089411665,18562,3,text/html
https://www.nbcnews.com/storyline/missing-nigeria-schoolgirls/amp/boko-haram-massacre-survivors-flee-nigeria-island-lake-chad-n367571,55207,23,text/html
https://www.nbcnews.com/widget/video-embed/1119641667727,19017,3,text/html
https://www.nbcnews.com/widget/video-embed/1041679939791,18371,3,text/html
https://www.nbcnews.com/tech/tech-news/alphabet-drops-most-its-claims-against-uber-trade-secrets-lawsuit-n781406,49936,31,text/html
https://www.nbcnews.com/storyline/san-bernardino-shooting/amp/obama-meets-families-san-bernardino-attack-victims-n483021,34827,20,text/html
https://www.nbcnews.com/storyline/president-obama-the-legacy/growing-barack-meet-three-boys-named-after-president-obama-n709046,77229,86,text/html
https://www.nbcnews.com/think/opinion/if-you-d-do-anything-help-kids-parkland-then-why-ncna848656,58524,29,text/html
https://www.nbcnews.com/news/amp/ncna845996,57229,70,text/html
https://www.nbcnews.com/storyline/2016-election-day/stocks-close-higher-wall-street-still-tenterhooks-n680301,63314,78,text/html
https://www.nbcnews.com/video/church-massacre-victim-peggy-lynn-warden-shielded-grandson-says-brother-jimmy-stevens-1093971523595,324993,142,text/html
